sample_id,source_row_id,split,label_raw,label,label_id,text,text_raw,had_artifact_marker,had_control_char,had_quote_normalization,char_length,word_count
2908,2916,train,neutral,neutral,1,"Founded in 1985 , Quatrocon 's clientele consists of public sector builders , central trading companies and major construction firms .","Founded in 1985 , Quatrocon 's clientele consists of public sector builders , central trading companies and major construction firms .",False,False,False,134,21
2911,2919,train,neutral,neutral,1,"F-Secure reported that : - The first half of 2008 has seen a growing number of targeted malware attacks on individuals , companies , and organizations .","F-Secure reported that : - The first half of 2008 has seen a growing number of targeted malware attacks on individuals , companies , and organizations .",False,False,False,152,27
2912,2920,train,positive,positive,2,"Furthermore , Novator Finland Oy has entered into a securities lending agreement , whereby Novator Finland Oy will hold directly the same amount of shares that are underlying of the OMX market forwards from May 23 through May 26 , 2008 .","Furthermore , Novator Finland Oy has entered into a securities lending agreement , whereby Novator Finland Oy will hold directly the same amount of shares that are underlying of the OMX market forwards from May 23 through May 26 , 2008 .",False,False,False,237,42
2913,2921,train,neutral,neutral,1,Gearing was 43 % compared to 67 % in 2004 .,Gearing was 43 % compared to 67 % in 2004 .,False,False,False,43,11
2914,2922,train,neutral,neutral,1,"GENEVA , Feb. 10 -- Tero Aaltonen , Finland has developed a radio resource control method .","GENEVA , Feb. 10 -- Tero Aaltonen , Finland has developed a radio resource control method .",False,False,False,91,17
2915,2923,train,neutral,neutral,1,"Germany 's innovational centers are united in focusing at companies , which aim at use of technologies and development of new kinds of activity , through supporting the beginner companies with the entire spectrum of their services .","Germany 's innovational centers are united in focusing at companies , which aim at use of technologies and development of new kinds of activity , through supporting the beginner companies with the entire spectrum of their services .",False,False,False,232,38
2917,2925,train,neutral,neutral,1,"Glaston 's own glass processing unit , Tamglass Glass Processing , is a manufacturer of high quality safety glass products , and operates in Finland .","Glaston 's own glass processing unit , Tamglass Glass Processing , is a manufacturer of high quality safety glass products , and operates in Finland .",False,False,False,150,26
2918,2926,train,neutral,neutral,1,"Glaston 's own glass processing unit , Tamglass Glass Processing , is a manufacturer of high quality safety glass products operating in Finland .","Glaston 's own glass processing unit , Tamglass Glass Processing , is a manufacturer of high quality safety glass products operating in Finland .",False,False,False,145,24
2920,2928,train,negative,negative,0,GSK announced in November 2008 that it would close its operations in Dartford .,GSK announced in November 2008 that it would close its operations in Dartford .,False,False,False,79,14
2921,2929,train,neutral,neutral,1,He is a Chartered Accountant in British Columbia and Alberta as well as a Certified Public Accountant in Washington State .,He is a Chartered Accountant in British Columbia and Alberta as well as a Certified Public Accountant in Washington State .,False,False,False,123,21
2922,2930,train,neutral,neutral,1,He joined Rautakirja in 1997 to lead one of its four business areas and took up the position of President and CEO in 2001 .,He joined Rautakirja in 1997 to lead one of its four business areas and took up the position of President and CEO in 2001 .,False,False,False,123,25
2923,2931,train,neutral,neutral,1,"Headline of release dated March 26 , 2008 should read : Acacia Subsidiary Enters into Settlement Agreement for Rule Based Monitoring Technology with F-Secure ( sted Acacia Technologies Licenses Rule Based Monitoring Technology to F-Secure ) .","Headline of release dated March 26 , 2008 should read : Acacia Subsidiary Enters into Settlement Agreement for Rule Based Monitoring Technology with F-Secure ( sted Acacia Technologies Licenses Rule Based Monitoring Technology to F-Secure ) .",False,False,False,242,37
2925,2933,train,neutral,neutral,1,"Helsinki 19 May 2010 - Finnish company Lemminkainen Oyj ( HEL : LEM1S ) said today that it will construct an office building at Toolonlahti in downtown Helsinki , without disclosing financial details .","Helsinki 19 May 2010 - Finnish company Lemminkainen Oyj ( HEL : LEM1S ) said today that it will construct an office building at Toolonlahti in downtown Helsinki , without disclosing financial details .",False,False,False,201,34
2926,2934,train,positive,positive,2,"HELSINKI ( Thomson Financial ) - M-real said it will exercise an option to buy a 50MW natural gas power plant and land in Kyroskoski , Finland , for around 13 mln eur from Kyro Oyj .","HELSINKI ( Thomson Financial ) - M-real said it will exercise an option to buy a 50MW natural gas power plant and land in Kyroskoski , Finland , for around 13 mln eur from Kyro Oyj .",False,False,False,182,37
2927,2935,train,neutral,neutral,1,Her last position in Nokia Siemens Networks was head of Business Human Resources NSN global IT .,Her last position in Nokia Siemens Networks was head of Business Human Resources NSN global IT .,False,False,False,96,17
2928,2936,train,neutral,neutral,1,Her present position is the director of Stockmann 's international department stores .,Her present position is the director of Stockmann 's international department stores .,False,False,False,86,13
2929,2937,train,neutral,neutral,1,Her work at NetApp included strategically repositioning the brand in the category and a major global relaunch .,Her work at NetApp included strategically repositioning the brand in the category and a major global relaunch .,False,False,False,111,18
2930,2938,train,neutral,neutral,1,"Honkarakenne also decided yesterday to sell 88,500 of its B series shares to key staff members for EUR2 .9 per share .","Honkarakenne also decided yesterday to sell 88,500 of its B series shares to key staff members for EUR2 .9 per share .",False,False,False,118,22
2931,2939,train,neutral,neutral,1,"Honkarakenne also decided yesterday to sell 88,500 of its B-series shares to key staff members for EUR 2.90 per share .","Honkarakenne also decided yesterday to sell 88,500 of its B-series shares to key staff members for EUR 2.90 per share .",False,False,False,119,21
2932,2940,train,neutral,neutral,1,hu will offer a further discount of between 25 % and 50 % on selected books .,hu will offer a further discount of between 25 % and 50 % on selected books .,False,False,False,77,17
2933,2941,train,neutral,neutral,1,"If needed , she provides also further information on ferry connections and hotels .","If needed , she provides also further information on ferry connections and hotels .",False,False,False,83,14
2934,2942,train,neutral,neutral,1,"Igor and Oleg Yankov , who currently manage Moron and Vitim , will hold onto the 25 % stake for now .","Igor and Oleg Yankov , who currently manage Moron and Vitim , will hold onto the 25 % stake for now .",False,False,False,101,22
2939,2947,train,neutral,neutral,1,"In 2008 , the steel industry accounted for 64 percent of the cargo volumes transported , whereas the energy industry accounted for 28 percent and other industries for 8 percent .","In 2008 , the steel industry accounted for 64 percent of the cargo volumes transported , whereas the energy industry accounted for 28 percent and other industries for 8 percent .",False,False,False,178,31
2940,2948,train,neutral,neutral,1,"In a letter to Economic Affairs Minister , the listed Estonian shipping company Tallink asks for the approval to be entitled to a 15 % cut in port fees in 2010 .","In a letter to Economic Affairs Minister , the listed Estonian shipping company Tallink asks for the approval to be entitled to a 15 % cut in port fees in 2010 .",False,False,False,161,32
2941,2949,train,neutral,neutral,1,"In a recent interview with the Financial Times ( FT ) , Sampo 's board chairman Bjorn Wahlroos said If P&C was certainly for sale and the price had been set at SEK 85 billion , confirming earlier statements .","In a recent interview with the Financial Times ( FT ) , Sampo 's board chairman Bjorn Wahlroos said If P&C was certainly for sale and the price had been set at SEK 85 billion , confirming earlier statements .",False,False,False,208,40
2942,2950,train,neutral,neutral,1,"In a release on Oct. 28 , Peab said the two businesses will continue to be conducted under the brands Cliffton and Stockholm Entreprenad , both part of the Peab Group .","In a release on Oct. 28 , Peab said the two businesses will continue to be conducted under the brands Cliffton and Stockholm Entreprenad , both part of the Peab Group .",False,False,False,168,32
2943,2951,train,negative,negative,0,"In addition , a further 29 employees can be laid off until further notice and the whole workforce can be laid off for short periods if needed .","In addition , a further 29 employees can be laid off until further notice and the whole workforce can be laid off for short periods if needed .",False,False,False,143,28
2944,2952,train,neutral,neutral,1,"In addition , MIDs are always online and enable full Internet browsing .","In addition , MIDs are always online and enable full Internet browsing .",False,False,False,72,13
2945,2953,train,neutral,neutral,1,"In addition , the contract includes modification of the effluent treatment plant at Follum .","In addition , the contract includes modification of the effluent treatment plant at Follum .",False,False,False,92,15
2946,2954,train,positive,positive,2,In addition the deal includes a call option which will enable Maritim Food AS to increase its holding in Sandanger AS to 51 % in the future .,In addition the deal includes a call option which will enable Maritim Food AS to increase its holding in Sandanger AS to 51 % in the future .,False,False,False,141,28
2948,2956,train,neutral,neutral,1,"In his current position , Manty has worked since 1996 .","In his current position , Manty has worked since 1996 .",False,False,False,55,11
2949,2957,train,neutral,neutral,1,"In terms of power generation , Fortum produced 39.3 TWh of electricity during the first nine months of 2006 , compared with 38.0 TWh during the same period in 2005 , according to figures released in the group 's latest financial results .","In terms of power generation , Fortum produced 39.3 TWh of electricity during the first nine months of 2006 , compared with 38.0 TWh during the same period in 2005 , according to figures released in the group 's latest financial results .",False,False,False,238,43
2950,2958,train,neutral,neutral,1,"In the financial statement for the first quarter of 2010 , Tikkurila is reported under discontinued operations .","In the financial statement for the first quarter of 2010 , Tikkurila is reported under discontinued operations .",False,False,False,112,18
2951,2959,train,neutral,neutral,1,"In the fourth quarter of 2006 , OKO Banks expects the operating environment for Banking and Investment Services to remain similar to that in January-September 2006 .","In the fourth quarter of 2006 , OKO Banks expects the operating environment for Banking and Investment Services to remain similar to that in January-September 2006 .",False,False,False,165,27
